Duration (in seconds),Finished,ResponseId,Q578,Q579,Q580,Q271_1,Q271_2,Q271_3,Q271_4,Q271_5,Q271_6,Q78,Q77,Q76,Q75,Q74,Q581,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3
850,TRUE,R_2uUTneUp1DzofJr,Candidate 2,Candidate 1,Candidate 1,2,6,4 - Neither agree nor disagree,4 - Neither agree nor disagree,5,5,"Employed, full-time",Caucasian,Some college,Female,28,Sometimes,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,No proceedings,Collective expulsion of immigrants and closure of the border,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,None
621,TRUE,R_2w4tnPrnafGlYqF,Candidate 1,Candidate 2,Candidate 1,4 - Neither agree nor disagree,5,2,3,2,4 - Neither agree nor disagree,Student,Caucasian,Bachelor degree,Male,22,Regularly,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border
785,TRUE,R_6x2xrZu8tDzGo37,Candidate 2,Candidate 1,Candidate 1,5,2,6,2,4 - Neither agree nor disagree,4 - Neither agree nor disagree,Unemployed,Caucasian,Bachelor degree,Female,42,Regularly,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 20 years,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,None,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Acceptance of immigrants conditional on certain requisites,None,The candidate is under investigation for corruption
762,TRUE,R_3MfmVfM5ri8sqJ3,Candidate 1,Candidate 1,Candidate 2,5,6,5,5,5,5,"Employed, full-time",Asian,Bachelor degree,Male,36,Sometimes,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,No proceedings,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites
877,TRUE,R_2zSeBHFODVpHz3c,Candidate 1,Candidate 1,Candidate 2,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,6,Self-employed,Asian,Bachelor degree,Male,29,Never,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites
780,TRUE,R_DMi2HustqYoCbXr,Candidate 2,Candidate 2,Candidate 1,6,2,3,5,3,5,Retired,African American,High school degree/ GED,Female,62,Sometimes,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 20 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites
719,TRUE,R_YS1R5uINhWmjSlH,Candidate 1,Candidate 2,Candidate 1,5,2,3,4 - Neither agree nor disagree,2,6,"Employed, full-time",Caucasian,Bachelor degree,Male,47,Sometimes,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 20 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 10 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 20 years,Collective expulsion of immigrants and closure of the border
790,TRUE,R_30eMvl14gJYTRmm,Candidate 2,Candidate 2,Candidate 2,5,5,6,4 - Neither agree nor disagree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,"Employed, full-time",Caucasian,Bachelor degree,Male,35,Sometimes,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,None,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,No proceedings
948,TRUE,R_12s4sDezF2rGFi0,Candidate 1,Candidate 1,Candidate 2,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,4 - Neither agree nor disagree,7 - Strongly agree,4 - Neither agree nor disagree,"Employed, full-time",African American,High school degree/ GED,Female,38,Sometimes,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,None
545,TRUE,R_1kYpgyjg54qsijz,Candidate 2,Candidate 2,Candidate 2,6,2,5,4 - Neither agree nor disagree,4 - Neither agree nor disagree,6,Self-employed,Hispanic,Bachelor degree,Male,38,Sometimes,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,None,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,None,The candidate is under investigation for corruption
691,TRUE,R_3qvCIQQ2BSTMFxN,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,2,7 - Strongly agree,3,4 - Neither agree nor disagree,6,Retired,Caucasian,Master degree,Female,67,Regularly,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,None
799,TRUE,R_3sc7oL36CbGjHT4,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,1 - Strongly disagree,6,3,3,6,Self-employed,Asian,Master degree,Male,52,Regularly,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,No proceedings,Collective expulsion of immigrants and closure of the border,Approximately 20 years,The candidate is under investigation for corruption
738,TRUE,R_QgkD92ZTxIUslhf,Candidate 2,Candidate 2,Candidate 1,7 - Strongly agree,2,7 - Strongly agree,2,5,6,Retired,Caucasian,High school degree/ GED,Male,64,Sometimes,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites
861,TRUE,R_1msebHhGDVKDZo6,Candidate 1,Candidate 1,Candidate 1,7 - Strongly agree,3,7 - Strongly agree,6,2,7 - Strongly agree,"Employed, full-time",Caucasian,High school degree/ GED,Male,45,Regularly,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,None,Collective expulsion of immigrants and closure of the border,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Approximately 10 years,Welcome immigrants and organise human corridor,No proceedings
762,TRUE,R_3ewOknCBixcYY4U,Candidate 1,Candidate 2,Candidate 2,7 - Strongly agree,1 - Strongly disagree,2,7 - Strongly agree,5,6,Self-employed,African American,Bachelor degree,Female,36,Regularly,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 10 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,None,Welcome immigrants and organise human corridor
1018,TRUE,R_1pVwQqKRRBF7nnU,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,1 - Strongly disagree,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,Bachelor degree,Female,47,Regularly,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,None,Welcome immigrants and organise human corridor,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption
419,TRUE,R_vojanCSudfI3JYt,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,2,4 - Neither agree nor disagree,3,4 - Neither agree nor disagree,1 - Strongly disagree,"Employed, full-time",Caucasian,Some college,Male,31,Regularly,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,No proceedings,Welcome immigrants and organise human corridor,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 10 years
1089,TRUE,R_2Bgkeis0Ge0B9YE,Candidate 2,Candidate 2,Candidate 2,6,1 - Strongly disagree,4 - Neither agree nor disagree,5,3,7 - Strongly agree,Unemployed,Caucasian,Some college,Male,32,Never,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,No proceedings,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,Approximately 20 years
898,TRUE,R_3fVjajnoLrdG8Cn,Candidate 1,Candidate 1,Candidate 1,7 - Strongly agree,3,3,6,2,6,"Employed, full-time",Hispanic,Bachelor degree,Female,39,Regularly,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 10 years
686,TRUE,R_3Lcfonj5ic0JTLT,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,2,6,5,5,6,"Employed, full-time",Caucasian,Some college,Female,28,Sometimes,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 20 years
841,TRUE,R_1lntBfnt0rcx4io,Candidate 2,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,2,4 - Neither agree nor disagree,6,Prefer not to answer,Caucasian,Bachelor degree,Female,39,Regularly,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Collective expulsion of immigrants and closure of the border,None,The candidate is under investigation for corruption
1081,TRUE,R_2PhPkBTv0zOCZ3X,Candidate 1,Candidate 2,Candidate 2,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,1 - Strongly disagree,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,Some college,Female,46,Regularly,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,No proceedings,Approximately 20 years
456,TRUE,R_T1l2wXqoTXwclt7,Candidate 2,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,,3,5,4 - Neither agree nor disagree,"Employed, part time",Caucasian,Bachelor degree,Female,60,Never,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor
883,TRUE,R_1PbdKS7upsQdyQM,Candidate 1,Candidate 1,Candidate 2,6,1 - Strongly disagree,6,5,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,,Male,50,Never,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,No proceedings,None
868,TRUE,R_sFE5f21vbH18jGV,Candidate 1,Candidate 1,Candidate 2,7 - Strongly agree,4 - Neither agree nor disagree,7 - Strongly agree,1 - Strongly disagree,5,4 - Neither agree nor disagree,"Employed, full-time",Caucasian,Some college,Female,50,Never,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 20 years,No proceedings
1271,TRUE,R_2co8mC35mi9fK0T,Candidate 2,Candidate 1,Candidate 2,3,4 - Neither agree nor disagree,5,4 - Neither agree nor disagree,4 - Neither agree nor disagree,3,Student,Caucasian,Some college,Female,45,Never,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years
1009,TRUE,R_12F1vuBqex1OKkl,Candidate 2,Candidate 2,Candidate 2,7 - Strongly agree,4 - Neither agree nor disagree,3,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,"Employed, part time",Asian,Bachelor degree,Female,37,Regularly,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years
601,TRUE,R_2wAzc1pqX8h0Oam,Candidate 2,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,5,5,7 - Strongly agree,2,"Employed, full-time",Caucasian,Bachelor degree,Male,30,Sometimes,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Approximately 10 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption 
1039,TRUE,R_3fdS6BjEA9hNORZ,Candidate 2,Candidate 2,Candidate 2,7 - Strongly agree,2,7 - Strongly agree,1 - Strongly disagree,4 - Neither agree nor disagree,6,Unemployed,Caucasian,Bachelor degree,Female,25,Sometimes,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Approximately 20 years
689,TRUE,R_1P8dqVpbgLGfwmQ,Candidate 2,Candidate 2,Candidate 1,6,3,7 - Strongly agree,1 - Strongly disagree,3,5,Self-employed,Caucasian,High school degree/ GED,Male,28,Never,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption
474,TRUE,R_2aDNjQM48kePEJD,Candidate 1,Candidate 2,Candidate 2,6,7 - Strongly agree,7 - Strongly agree,6,6,7 - Strongly agree,"Employed, full-time",African American,Bachelor degree,Male,30,Regularly,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years
1086,TRUE,R_2uBumEUOjdN8xZ9,Candidate 2,Candidate 2,Candidate 2,7 - Strongly agree,6,7 - Strongly agree,1 - Strongly disagree,4 - Neither agree nor disagree,7 - Strongly agree,Unemployed,Hispanic,Some college,Male,43,Regularly,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,None,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Acceptance of immigrants conditional on certain requisites
920,TRUE,R_2q9RExC3zP8CR6d,Candidate 2,Candidate 1,Candidate 1,6,1 - Strongly disagree,6,6,6,4 - Neither agree nor disagree,"Employed, full-time",African American,Bachelor degree,Female,62,Regularly,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years
